id,fecha_emision,ano_proceso,metodo_de_pago,cuotas_permiso,codigo_sii,comuna_propietario,comuna_permiso,valor_contado,total_a_pagar,ano_fabricacion,tipo_vehiculo,marca,modelo,cilindrada,combustible,transmision,comuna_anterior,fecha_vencimiento
2397,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007924,COYHAIQUE,RIO IBANEZ,166255,83128,2024,CAMIONETA,MITSUBISHI,L200,2200.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2398,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007924,COYHAIQUE,RIO IBANEZ,166255,83128,2024,CAMIONETA,MITSUBISHI,L200 CRT 2.2 MT 4X4 DSL DC E6,2268.0,DIES,MEC,ALHUE,2026-08-31
2399,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007924,COYHAIQUE,RIO IBANEZ,166255,83128,2024,CAMIONETA,MITSUBISHI,L200 CRT 2.2 MT 4X4 DSL DC E6,2268.0,DIES,MEC,ALHUE,2026-08-31
2400,2026-03-31,2026,ONLINE,1ra. Cuota,SD050030524,CURACAVI,RIO IBANEZ,100046,50023,2024,AUTOMOVIL,CHEVROLET,SAIL,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2401,2026-05-23,2026,ONLINE,1ra. Cuota,CT079020624,COYHAIQUE,RIO IBANEZ,378314,193085,2024,CAMIONETA,FORD,F150,5000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2402,2026-04-14,2026,ONLINE,Total,CT079020624,COYHAIQUE,RIO IBANEZ,378314,379063,2024,CAMIONETA,FORD,F150,5000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2403,2026-03-31,2026,ONLINE,Total,CT079020624,COYHAIQUE,RIO IBANEZ,378314,378314,2024,CAMIONETA,FORD,F150,5000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2404,2026-03-31,2026,PRESENCIAL,1ra. Cuota,SU111026624,COYHAIQUE,RIO IBANEZ,177604,88802,2024,STATION WAGON,HYUNDAI,TUCSON,2000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2405,2026-03-31,2026,PRESENCIAL,1ra. Cuota,SU111026624,COYHAIQUE,RIO IBANEZ,177604,88802,2024,STATION WAGON,HYUNDAI,TUCSON NX4 PLUS 2.0 AT 4WD BNC SW E6,2000.0,BENC,AUT,ALHUE,2026-08-31
2406,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006724,COYHAIQUE,RIO IBANEZ,80146,40073,2024,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2407,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CO111002824,COYHAIQUE,RIO IBANEZ,127329,63665,2024,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2408,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CO111002824,COYHAIQUE,RIO IBANEZ,127329,63665,2024,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2409,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CO111002824,COYHAIQUE,RIO IBANEZ,127329,63665,2024,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2410,2026-03-28,2026,ONLINE,1ra. Cuota,SU227056524,VITACURA,RIO IBANEZ,1199216,599608,2024,STATION WAGON,SUBARU,EVOLTIS,2400.0,BENC,AUT,VITACURA,2026-08-31
2411,2026-03-28,2026,ONLINE,1ra. Cuota,CT079020624,COYHAIQUE,RIO IBANEZ,378314,189157,2024,CAMIONETA,FORD,F-150,5000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2412,2026-03-31,2026,ONLINE,Total,SU227057424,LAS CONDES,RIO IBANEZ,725531,725531,2024,STATION WAGON,SUBARU,FORESTER,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2413,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2414,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2415,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2416,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2417,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2418,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2419,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2420,2026-03-31,2026,ONLINE,Total,SU235003600,RIO IBANEZ,RIO IBANEZ,34876,34876,2000,STATION WAGON,TOYOTA,ADVANTAGE,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2421,2026-03-28,2026,ONLINE,Total,CT235004400,RIO IBANEZ,RIO IBANEZ,34876,34876,2000,CAMIONETA,TOYOTA,HILUX,2800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2422,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2423,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,ALHUE,2026-08-31
2424,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2425,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2426,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2427,2026-04-20,2026,ONLINE,Total,HB229020724,RIO IBANEZ,RIO IBANEZ,34876,35029,2024,AUTOMOVIL,SUZUKI,SPRESSO,1000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2428,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2429,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006524,PUNTA ARENAS,RIO IBANEZ,68163,34082,2024,CAMIONETA,GREAT WALL,POER ELITE 2.0 MT 4X2 DSL DC,2000.0,DIES,MEC,ALHUE,2026-08-31
2430,2026-03-28,2026,PRESENCIAL,1ra. Cuota,SU229035624,LAS CONDES,RIO IBANEZ,312102,156051,2024,STATION WAGON,SUZUKI,JIMNY,1500.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2431,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2432,2026-04-01,2026,ONLINE,Total,SU235003300,CON-CON,RIO IBANEZ,34876,34884,2000,STATION WAGON,TOYOTA,RAV4,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2433,2026-04-01,2026,ONLINE,Total,CT166002200,RIO IBANEZ,RIO IBANEZ,34876,34884,2000,CAMIONETA,MITSUBISHI,L200 D/C 4X2,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2434,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007624,PUNTA ARENAS,RIO IBANEZ,211608,105804,2024,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2435,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007624,PUNTA ARENAS,RIO IBANEZ,211608,105804,2024,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2436,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007624,PUNTA ARENAS,RIO IBANEZ,211608,105804,2024,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442.0,DIES,MEC,ALHUE,2026-08-31
2437,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166007624,PUNTA ARENAS,RIO IBANEZ,211608,105804,2024,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442.0,DIES,MEC,ALHUE,2026-08-31
2438,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2439,2026-04-08,2026,ONLINE,Total,CT235017724,COYHAIQUE,RIO IBANEZ,237743,279584,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2440,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2441,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,COYHAIQUE,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2442,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT160013224,PUNTA ARENAS,RIO IBANEZ,169346,84673,2024,CAMIONETA,MAZDA,BT-50 3.0 MT 4X4 DSL DC E6,2999.0,DIES,MEC,ALHUE,2026-08-31
2443,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT160013224,PUNTA ARENAS,RIO IBANEZ,169346,84673,2024,CAMIONETA,MAZDA,BT-50 3.0 MT 4X4 DSL DC E6,2999.0,DIES,MEC,ALHUE,2026-08-31
2444,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT160013224,PUNTA ARENAS,RIO IBANEZ,169346,84673,2024,CAMIONETA,MAZDA,BT-50 3.0 MT 4X4 DSL DC E6,2999.0,DIES,MEC,ALHUE,2026-08-31
2445,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT160013224,PUNTA ARENAS,RIO IBANEZ,169346,84673,2024,CAMIONETA,MAZDA,BT-50 3.0 MT 4X4 DSL DC E6,2999.0,DIES,MEC,ALHUE,2026-08-31
2446,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2447,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2448,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT160013224,PUNTA ARENAS,RIO IBANEZ,169346,84673,2024,CAMIONETA,MAZDA,BT-50 3.0 MT 4X4 DSL DC E6,2999.0,DIES,MEC,ALHUE,2026-08-31
2449,2026-03-30,2026,PRESENCIAL,1ra. Cuota,CO052012324,COYHAIQUE,RIO IBANEZ,185978,92989,2024,FURGON,CITROEN,JUMPER,2200.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2450,2026-03-16,2026,PRESENCIAL,1ra. Cuota,CT079024024,PUNTA ARENAS,RIO IBANEZ,267019,133509,2024,CAMIONETA,FORD,FORD RANGER P703,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2451,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT225006724,PUNTA ARENAS,RIO IBANEZ,211608,105804,2024,CAMIONETA,SSANGYONG,MUSSO GRAND QL712 2.2 MT 4X4 DSL DC E6,2157.0,DIES,MEC,ALHUE,2026-08-31
2452,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 TRADESMAN C/CAB L/BOX 6 7AT 4X4 DSL,6700.0,DIES,AUT,ALHUE,2026-08-31
2453,2026-03-30,2026,PRESENCIAL,1ra. Cuota,CO184020424,COYHAIQUE,RIO IBANEZ,116447,58224,2024,FURGON,PEUGEOT,EXPERT L3 BLUEHDI 2.0 MT 4X2 DSL FG E6,1997.0,DIES,MEC,ALHUE,2026-08-31
2454,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2455,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2456,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2457,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2458,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2459,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017724,PUNTA ARENAS,RIO IBANEZ,237743,118872,2024,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2460,2026-03-13,2026,ONLINE,Total,SU227058825,RIO IBANEZ,RIO IBANEZ,216196,216195,2025,STATION WAGON,SUBARU,CROSSTREK,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2461,2026-03-12,2026,ONLINE,1ra. Cuota,SU143002724,LO BARNECHEA,RIO IBANEZ,895860,447930,2024,STATION WAGON,LEXUS,UX300H,2000.0,HIBR,AUT,RIO IBAÑEZ,2026-08-31
2462,2026-03-23,2026,ONLINE,Total,CT235003500,RIO IBANEZ,RIO IBANEZ,34876,34876,2000,CAMIONETA,TOYOTA,HILUX,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2463,2026-03-31,2026,ONLINE,Total,SU229004900,RIO IBANEZ,RIO IBANEZ,34876,34876,2000,STATION WAGON,SUZUKI,GRAND NOMADE,2500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2464,2026-03-12,2026,PRESENCIAL,Total,FG079000224,COYHAIQUE,RIO IBANEZ,228685,228685,2024,FURGON,FORD,TRANSIT,2000.0,DIES,MEC,VICTORIA,2027-03-31
2465,2026-03-20,2026,ONLINE,1ra. Cuota,HB111020724,CALBUCO,RIO IBANEZ,187883,93942,2024,AUTOMOVIL,HYUNDAI,I20 B13 4X2 1.4,1400.0,BENC,MEC,PEÑALOLEN,2026-08-31
2466,2026-03-31,2026,ONLINE,1ra. Cuota,SU160009124,RIO IBANEZ,RIO IBANEZ,122837,61419,2024,STATION WAGON,MAZDA,CX30,2000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2467,2026-03-19,2026,PRESENCIAL,Total,CT032000524,RIO IBANEZ,RIO IBANEZ,181061,181061,2024,STATION WAGON,B.M.W,X1,1500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2468,2026-03-25,2026,PRESENCIAL,Total,SU166006225,RIO IBANEZ,RIO IBANEZ,97376,97376,2025,STATION WAGON,MITSUBISHI,XPANDER,1500.0,BENC,MEC,COYHAIQUE,2027-03-31
2469,2026-03-31,2026,ONLINE,Total,SU227039313,RIO IBANEZ,RIO IBANEZ,34876,34876,2013,STATION WAGON,SUBARU,IMPREZA,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2470,2026-03-09,2026,PRESENCIAL,Total,SIN_CODIGO,COYHAIQUE,RIO IBANEZ,108049,108049,2025,STATION WAGON,GAC,EMZOMM 1.5T GB,1500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2471,2026-03-30,2026,PRESENCIAL,Total,CT132003303,RIO IBANEZ,RIO IBANEZ,34876,34876,2003,CAMIONETA,KIA MOTORS,DYNA 4X4 4.6,4600.0,DIES,MEC,AISEN,2027-03-31
2472,2026-03-25,2026,PRESENCIAL,Total,SU160005917,CHILE CHICO,RIO IBANEZ,34876,34876,2017,STATION WAGON,MAZDA,CX3 4X4 1.5,1500.0,DIES,AUT,COYHAIQUE,2027-03-31
2473,2026-03-30,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,189448,189448,2025,CAMIONETA,GREAT WALL,POER 2.0 MT 4X4,2000.0,DIES,MEC,COYHAIQUE,2027-03-31
2474,2026-04-09,2026,PRESENCIAL,Total,VN166005512,RIO IBANEZ,RIO IBANEZ,34876,34946,2012,STATION WAGON,MITSUBISHI,DELICA,2400.0,BENC,MEC,COYHAIQUE,2027-03-31
2475,2026-04-01,2026,PRESENCIAL,Total,SU227039414,RIO IBANEZ,RIO IBANEZ,34876,34883,2014,STATION WAGON,SUBARU,XV,2000.0,BENC,AUT,COYHAIQUE,2027-03-31
2476,2026-04-01,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,152291,152321,2025,STATION WAGON,HAVAL,H6 GT 2.0 DCT 4WD,2000.0,BENC,AUT,COYHAIQUE,2027-03-31
2477,2026-04-09,2026,PRESENCIAL,Total,SU166006325,COYHAIQUE,RIO IBANEZ,319133,319771,2025,STATION WAGON,MITSUBISHI,MONTERO SPORT,3000.0,BENC,AUT,COYHAIQUE,2027-03-31
2478,2026-04-15,2026,ONLINE,Total,SU091005025,COYHAIQUE,RIO IBANEZ,123294,123701,2025,STATION WAGON,GREAT WALL,HAVAL JOLION,1500.0,HIBR,AUT,COYHAIQUE,2027-03-31
2479,2026-03-31,2026,ONLINE,Total,CT166007724,LAS CONDES,RIO IBANEZ,534920,534920,2024,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2480,2026-03-31,2026,ONLINE,Total,CT166007724,LAS CONDES,RIO IBANEZ,534920,534920,2024,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2481,2026-03-31,2026,ONLINE,Total,CT166007724,LAS CONDES,RIO IBANEZ,534920,534920,2024,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2482,2026-04-01,2026,ONLINE,Total,CT166007724,LAS CONDES,RIO IBANEZ,534920,534920,2024,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2483,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2484,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2485,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006625,COYHAIQUE,RIO IBANEZ,91335,45667,2025,CAMIONETA,GREAT WALL,POER DELUXE 2.0 MT 4X4 DSL DC E6,2000.0,DIES,MEC,ALHUE,2026-08-31
2486,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2487,2026-03-18,2026,PRESENCIAL,1ra. Cuota,SIN_CODIGO,COYHAIQUE,RIO IBANEZ,118623,45667,2025,CAMIONETA,GREAT WALL,POER DE LUXE 4X4,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2488,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006625,COYHAIQUE,RIO IBANEZ,91335,45667,2025,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2489,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006625,COYHAIQUE,RIO IBANEZ,91335,45667,2025,CAMIONETA,GREAT WALL,POER DELUXE 2.0 MT 4X4 DSL DC E6,2000.0,DIES,MEC,ALHUE,2026-08-31
2490,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006625,COYHAIQUE,RIO IBANEZ,91335,45667,2025,CAMIONETA,GREAT WALL,POER DELUXE 2.0 MT 4X4 DSL DC E6,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2491,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006625,COYHAIQUE,RIO IBANEZ,91335,45667,2025,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2492,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2493,2026-03-12,2026,PRESENCIAL,1ra. Cuota,HB229020325,PUNTA ARENAS,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2494,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2495,2026-03-31,2026,PRESENCIAL,1ra. Cuota,SU166005725,PUNTA ARENAS,RIO IBANEZ,328186,164093,2025,STATION WAGON,MITSUBISHI,OUTLANDER GLS 2.5 AT 4X4 BNC SW E6,2500.0,BENC,AUT,ALHUE,2026-08-31
2496,2026-03-31,2026,PRESENCIAL,1ra. Cuota,SU166005725,PUNTA ARENAS,RIO IBANEZ,328186,164093,2025,STATION WAGON,MITSUBISHI,OUTLANDER GLS 2.5 AT 4X4 BNC SW E6,2500.0,BENC,AUT,ALHUE,2026-08-31
2497,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2498,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2499,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442.0,DIES,MEC,ALHUE,2026-08-31
2500,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442.0,DIES,MEC,ALHUE,2026-08-31
2501,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2502,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2503,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2504,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2505,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166008125,COYHAIQUE,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2506,2026-03-31,2026,PRESENCIAL,1ra. Cuota,CO111002125,PUNTA ARENAS,RIO IBANEZ,377106,188553,2025,STATION WAGON,HYUNDAI,STARIA US4 CRDI 2.2 AT 4X2 DSL SW E6,2200.0,DIES,AUT,ALHUE,2026-08-31
2507,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2508,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX D/C DX 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2509,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX D/C DX 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2510,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX D/C DX 4X4,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
